1700.01,1840.42,1670.01,1782.99,17797.31852,31598676.87,1775.474032,31.71571429,82.98,1
1706.07,1750,1641.22,1700.01,16554.08858,28255380.02,1706.852049,-54.16,-5.47,1
1782.3,1784,1682.56,1705.48,13316.80218,22951575.79,1723.505049,-40.69857143,-78.52,0
1776.8,1815,1753,1784,4816.732088,8585557.393,1782.444453,70.67714286,7.11,0
1690.33,1785.82,1601.46,1776.89,10532.23451,17797259.46,1689.789515,94.83428571,85.38,1
1830.85,1832,1650,1691.51,17062.84463,29856372.54,1749.78869,34.68428571,-136.94,1
1774.52,1892,1745.01,1828.45,14740.21933,26997283.11,1831.538766,213.2271429,55.87,0
1720.26,1794.21,1682,1772.58,11265.37864,19697560.66,1748.504093,195.8371429,52.3,1
1649.55,1760.4,1616.05,1720.28,16807.73323,28741490.64,1710.015875,182.47,70.74,1
1554.38,1653.97,1554.38,1649.54,19262.35353,30652223.06,1591.302071,148.6842857,95.53,1
1554.04,1565,1525,1554.01,7667.785851,11809645.33,1540.163688,82.26857143,-4.01,1
1515.39,1578.97,1505,1558.02,7901.14284,12179087.26,1541.433627,118.4242857,43.12,0
1537.36,1609,1495,1514.9,15603.68437,24257672.5,1554.611842,101.6185714,-22.33,1
1503.25,1623.01,1444.94,1537.23,19548.52974,30115422.58,1540.54668,153.3342857,34.01,0
1447.75,1516.04,1431.02,1503.22,11077.58949,16380266.84,1478.685129,150.0714286,55.47,1
1390.86,1481.73,1388,1447.75,8920.689858,12836209.77,1438.925685,120.1371429,56.89,1
1348.88,1425,1341.22,1390.86,8604.414932,11923132.22,1385.699355,82.85857143,40.65,1
1336.77,1356,1315.68,1350.21,3536.175811,4718587.814,1334.37591,57.66857143,17.21,1
1333.93,1342.8,1316,1333,3927.450615,5226089.447,1330.656948,54.71571429,2.3,1
1331,1347.02,1299,1330.7,8234.275544,10882526.4,1321.613097,64.85714286,-0.83,1
1287.92,1342.02,1285,1331.53,6669.987468,8810060.906,1320.851193,79.59285714,43.54,0
1271.4,1330,1265,1287.99,8707.639042,11266221.16,1293.8319,48.05428571,18.99,1
1253.57,1280,1251.07,1269,5249.773533,6651231.265,1266.955845,38.55285714,15.42,1
1242,1254,1234,1253.58,3048.6889,3788507.319,1242.667731,34.13857143,11.59,1
1231.85,1248.99,1223.42,1241.99,2604.721965,3219987.143,1236.21146,33.93142857,8.79,1
1243.6,1247.15,1199,1233.2,4173.283215,5126960.215,1228.519597,33.67714286,-10.41,1
1234.93,1252.32,1231.65,1243.61,5023.03852,6236859.582,1241.650757,54.55428571,9.42,0
1203.98,1243.88,1201.66,1234.19,5972.935392,7302307.335,1222.565934,53.88857143,30.21,1
1202.59,1209.99,1190,1203.98,6046.519437,7247878.763,1198.686094,22.50857143,1.4,1
1176.59,1210,1175.95,1202.58,5514.182405,6636782.793,1203.584196,18.76428571,26.04,1
1162.31,1192.5,1161,1176.54,3568.825075,4210491.81,1179.797755,-11.94857143,14.23,1
1171,1179.3,1150,1162.31,2663.990283,3094769.464,1161.704486,-32.44857143,-11.14,1
1169.53,1192.5,1165,1173.45,1804.450797,2128067.819,1179.343778,-22.82,3.11,0
1172.56,1193,1142,1170.34,8982.767896,10475652.88,1166.194317,-28.83285714,-2.57,1
1212.16,1219.45,1141,1172.91,7135.302957,8410788.792,1178.757068,-28.82571429,-39.26,0
1218.99,1224.57,1208,1212.17,3475.194626,4224875.803,1215.723508,21.51857143,-6.82,0
1209.99,1229,1198.02,1218.99,3487.753108,4229830.763,1212.766682,39.19428571,9.74,0
1205.2,1219.71,1195,1209.25,3656.816313,4416613.867,1207.775696,38.66571429,3.05,1
1184.05,1216.87,1173.98,1206.2,4817.424249,5764973.907,1196.692176,53.92857143,22.17,1
1190.66,1197.3,1166.66,1184.03,2720.798227,3224244.361,1185.036189,46.05714286,-6.63,1
1190.72,1202,1176,1190.66,5450.272714,6486716.496,1190.163655,69.88,-0.19,0
1134.86,1201.37,1134.36,1190.85,9134.295598,10690571.43,1170.377214,92.52,56.27,0
1143,1145,1111,1134.58,5588.976408,6299621.448,1127.151197,50.33857143,-8.42,1
1146.42,1162.93,1118.85,1143,7420.866238,8471842.704,1141.624499,72.90285714,-1.77,0
1076.59,1152,1076.19,1144.77,11076.86273,12487637.63,1127.362317,89.65142857,66.76,0
1083.95,1100,1066.49,1078.01,7639.896217,8274688.323,1083.089101,39.75,-5.93,1
1071.34,1097,1061.64,1083.94,5209.128363,5617315.775,1078.360022,63.95428571,13.63,0
1033.79,1081,1031.43,1070.31,12058.78809,12711331.62,1054.113525,70.50285714,36.61,1
1037.29,1050.17,1017.14,1033.7,8645.377871,8919386.179,1031.694197,34.47142857,-2.26,1
1042.83,1059.43,1008.16,1035.96,9379.71932,9675900.398,1031.576753,36.50285714,-8.03,0
1039.09,1068.26,1014.9,1043.99,9115.517125,9538479.545,1046.400266,34.47571429,4.07,0
959.08,1043,952.95,1039.92,8687.087115,8753826.092,1007.682549,30.97142857,79.92,1
956.02,997,937.52,960,9012.917651,8743359.973,970.0920736,-57.23,3.98,1
928.1,963.36,891.33,956.02,13507.43542,12469646.95,923.169096,-63.12142857,26.96,1
1030.84,1032,920,929.06,16072.41708,15697051.68,976.645367,-110.3614286,-100.59,1
1037.6,1054.4,1010.69,1029.65,5916.995393,6134595.753,1036.775482,-30.19571429,-7.91,0
1114.39,1114.39,988,1037.56,14521.25636,15061002.63,1037.169392,-53.68,-76.83,0
1036.23,1117.9,1034.92,1114.39,11125.4954,12068049.72,1084.720212,4.368571429,78.43,0
1012.88,1053,1010.01,1035.96,7497.911034,7764665.809,1035.577213,-103.5614286,17.99,1
969.4,1063.7,969.4,1017.97,12201.86141,12333561.01,1010.793402,-151.3585714,48.57,1
1068.16,1099,944.36,969.4,21292.60431,21545879.41,1011.89498,-229.5214286,-101.62,1
1172,1173.23,1063,1071.02,16704.57322,18711161.79,1120.122109,-134.4657143,-101.6,0
1258.75,1258.96,1130,1172.62,15246.55276,18265147.56,1197.985397,-35.47571429,-84.7,0
1245.82,1260,1238.32,1257.32,3930.500225,4920843.356,1251.963637,64.54857143,11.46,0
1242.46,1260,1226.5,1245.86,5745.496509,7156458.547,1245.577042,54.91857143,3.4,1
1226.42,1249.02,1215.43,1242.46,5637.362963,6963555.136,1235.25045,46.37142857,15.84,1
1176.58,1241.85,1170.9,1226.62,5793.908516,7003314.406,1208.737485,23.90571429,50.07,1
1111.55,1198,1106.51,1176.55,7346.786993,8529224.303,1160.946181,-38.08571429,59.58,1
1190.99,1350,975,1116.97,33467.94356,38830456.29,1160.228331,-121.7171429,-73.92,1
1149.34,1208,1135.01,1190.89,7654.738349,9019820.318,1178.33163,-57.32714286,40.84,0
1233.86,1245.49,1145.5,1150.05,13399.43821,15905595.45,1187.034501,-109.0728571,-83,1
1278.49,1281.62,1175.97,1233.05,14450.03794,17887749.61,1237.903297,-20.09571429,-45.44,0
1269.98,1285,1251,1278.49,4249.647938,5420772.933,1275.581651,37.32285714,5.49,0
1260,1275,1240,1273,3026.017395,3809526.436,1258.92417,45.25428571,13,1
1287.38,1289.55,1230,1260,4951.232105,6237601.903,1259.808018,47.65428571,-25.33,1
1256.32,1298,1255,1285.33,7545.477203,9615648.42,1274.359217,88.01142857,27.73,0
1228,1283.25,1215,1257.6,7762.732439,9679539.506,1246.924273,70.20857143,31.21,1
1191.16,1231,1188.3,1226.39,6013.065823,7276140.328,1210.054994,52.76714286,35.18,1
1194.64,1209.99,1176.27,1191.21,7562.474095,9017082.515,1192.345574,27.1,-3.43,1
1180.46,1197.99,1169,1194.64,4640.77359,5511306.897,1187.583663,46.33571429,15.59,0
1152.11,1184.97,1133,1179.05,3536.486214,4127618.083,1167.152318,48.92428571,26.85,1
1180.05,1184.73,1127,1152.2,6238.43763,7226444.77,1158.374131,35.76,-27.94,1
1183.53,1220,1091.1,1180.14,19598.23103,23023500.2,1174.774406,81.51142857,-7.97,0
1130.02,1193.92,1120.73,1188.11,11753.23856,13558056.03,1153.559162,111.6828571,58.1,0
1124.83,1143,1098.16,1130.01,11673.08927,13146726.04,1126.242226,70.50857143,5.39,1
1084,1126.86,1077,1124.62,8395.473716,9273663.177,1104.602729,81.65285714,40.62,1
1051.8,1089.99,1044.39,1084,3664.373686,3902660.354,1065.027939,52.92,32.2,1
1056.4,1061.9,1039.07,1051.8,2270.849912,2388775.412,1051.930117,28.01571429,-4.6,1
1055.75,1068.99,1046.14,1056.4,4474.949306,4745831.612,1060.533044,38.90142857,0.94,0
1032.91,1064.99,1031.98,1055.46,6085.022606,6386285.161,1049.508864,46.44428571,22.76,1
1011.53,1043.21,1010.75,1032.7,5996.10413,6170238.859,1029.041312,30.35571429,21.17,1
1008.88,1013.8,1000.97,1011.53,3095.66,3123812.215,1009.094091,3.632857143,2.65,1
1000.74,1019,987.97,1008.88,6761.108063,6806110.342,1006.656051,-5.245714286,8.09,1
1000.73,1007.89,975.1,1000.79,4547.260369,4522130.78,994.473686,-16.65,0.06,1
1011.01,1011.97,991.98,1000.73,2683.997358,2690265.37,1002.335327,-18.18714286,-11.67,1
995.49,1020,987.62,1012.4,4472.512617,4509154.726,1008.192735,-9.485714286,16.32,0
985.71,1010.68,950,996.08,10731.29007,10491584.37,977.6629187,-28.79285714,10.08,1
1051.73,1074.69,913.73,986,25150.07016,25064862.06,996.6120134,-42.18285714,-64.4,1
1052.48,1070,1025,1050.4,9633.264652,10072826.84,1045.629618,31.75,-2.08,0
1024,1056.25,1021.3,1052.48,5372.132625,5605838.107,1043.503297,46.47142857,28.49,0
1010.03,1031.94,1005.1,1023.99,5080.848355,5188721.523,1021.23133,32.83857143,12.92,1
1033.72,1034.6,1004.7,1011.07,4348.17045,4417546.506,1015.955229,34.07,-22.11,1
1015.06,1044.23,1004,1033.18,5752.28734,5884560.603,1022.994898,72.54857143,16.19,0
1009.15,1022.64,987.01,1016.99,10928.02422,11029881.3,1009.320723,70.49714286,7.82,1
983.79,1011.65,973.12,1009.17,8269.680536,8222686.79,994.3173444,76.15428571,25.5,1
963.99,986.96,962,983.67,6954.399472,6748543.967,970.3992408,63.54571429,19.68,1
919.99,970,917.5,963.99,9507.101832,9024041.55,949.1895332,55.08285714,44,1
913.12,923,910,919.99,3121.187544,2865063.727,917.9402668,12.00714286,7.98,1
918.6,919.99,910.45,912.01,1349.0148,1234746.082,915.2946887,2.348571429,-6.59,1
918.02,920.99,913.08,918.6,1175.86353,1078884.522,917.5252866,8.455714286,0.58,0
914.95,924.88,908.01,918.02,4830.535162,4433746.381,917.8582149,11.05,3.19,1
893.25,919.49,892.86,914.83,5164.89702,4688102.253,907.685523,9.834285714,21.4,1
885.47,904.01,884.5,893.43,5291.554742,4725942.373,893.1103623,-10.74714286,7.96,1
913.15,923,881.48,885.47,9405.046565,8495975.458,903.3422003,-21.63857143,-28.05,1
923.75,927.57,913.21,913.52,3514.741429,3234454.303,920.2538418,18.08428571,-10.24,0
921.98,937.74,886.76,923.76,7166.665479,6569177.192,916.6295276,42.88142857,1.78,0
895.81,928,895,921.98,5865.632031,5373391.084,916.0804933,55.91714286,26.18,1
902.23,902.43,880,895.8,6618.627764,5915865.487,893.8205467,39.72857143,-5.21,1
887.69,910,878.89,901.01,11094.6033,9929647.201,894.9979494,58.30142857,13.31,0
905.95,915.99,851.74,887.7,11181.89888,9830117.654,879.1098686,60.57428571,-18.29,1
831.76,908.5,827,905.99,12264.16938,10775497.86,878.6161971,78.99857143,74.18,0
821.86,835,818.09,831.81,6166.043977,5107031.212,828.2508576,-4.384285714,9.95,1
819.52,823.45,808,821.86,4231.463903,3455365.871,816.5887622,-26.89,3.59,1
825.98,837.76,810,818.27,6614.718992,5470214.992,826.9761722,-43.04142857,-7.59,1
807.51,831.4,775,825.86,11409.52033,9224729.89,808.5116309,-45.17,18.39,0
778.7,832.99,751.34,807.47,17400.14155,13632251.44,783.4563529,-91.74142857,28.85,1
905.24,918.4,755,778.62,35893.76837,29459968.9,820.7544162,-168.6342857,-126.43,1
896.09,912.47,889.41,905.05,8535.521688,7704271.2,902.6128082,-60.80285714,8.82,0
909.8,912.87,875,896.23,8716.182941,7780059.063,892.5993311,-86.23857143,-13.52,1
906.2,941.81,881.3,909.75,8937.492708,8168170.348,913.9219035,-85.29,3.55,0
894.02,907.05,812.28,906.2,20401.11359,17624310.02,863.889608,-97.42571429,12.31,1
1004.73,1026.99,871,893.89,27916.7031,25523261.28,914.2648825,-119.1142857,-110.85,1
1114.38,1136.72,885.41,1004.74,36018.86112,36211399.53,1005.345488,-3.241428571,-110.18,0
1035.51,1139.89,1028.56,1114.92,21562.45697,23469644.96,1088.449475,126.7171429,79.68,0
1011.44,1039,999.99,1035.24,9089.658025,9276500.306,1020.55548,62.02285714,22.7,1
997.75,1032,990.01,1012.54,8167.38103,8273576.985,1013.002449,55.81428571,14.79,1
966.34,1005,960.53,997.75,6850.593309,6764742.055,987.4680558,56.32142857,31.45,1
959.54,966.37,944.11,966.3,4162.921299,3978648.148,955.7346541,35.39857143,6.76,1
969.99,970,931,959.54,10755.03649,10228764.24,951.0673666,35.14428571,-10.04,1
976.48,980.74,950,969.58,7858.456854,7599251.052,967.0156868,60.84428571,-6.89,0
930.34,976.48,929.49,976.47,12285.11131,11744311.24,955.9792288,88.26571429,46.13,0
897.82,936.42,891,930.34,7225.773117,6665199.068,922.4201978,60.94857143,33.24,1
890.65,905.18,888,897.1,3467.546228,3117208.418,898.9666506,42.86571429,6.43,1
892.61,894.97,859,890.67,4658.236422,4071449.161,874.0323145,51.00714286,-1.94,1
914.48,918.5,878.89,892.61,6026.454704,5425021.88,900.2012205,67.81714286,-21.39,0
858.94,920,858.93,914,16526.6288,14837057.96,897.7667585,108.1614286,54.04,0
832.02,875,827.29,859.96,12070.35326,10331509.73,855.9409576,66.13142857,27.21,1
798.83,834.97,796.82,832.75,9391.364961,7667888.811,816.4828907,46.87285714,34.1,1
791.03,803,787.1,798.65,4118.693505,3267705.401,793.3839694,16.10142857,7.65,1
788.34,794.39,787.01,791,3917.870275,3100648.864,791.4118247,10.46571429,2.33,1
788.3,790.99,780,788.67,2519.243749,1983165.366,787.2066235,10.95,0.15,1
781.32,790.88,780.36,788.52,2389.761881,1878367.311,786.0060563,13.12,7.2,1
776.3,782.46,771.24,781.32,3475.771132,2706428.282,778.6554923,7.598571429,5.43,1
777.03,779.08,771,775.89,3039.822327,2360816.753,776.6298483,3.461428571,-1.2,1
775.75,781,770.74,777.09,2333.380395,1812395.335,776.725192,6.532857143,1.74,0
777,793.27,765.1,775.35,4918.814007,3828369.081,778.3114132,7.131428571,-1.55,1
768.97,779,768.96,776.9,2805.191332,2174538.228,775.1835688,12.49,7.93,0
772.28,772.28,764.01,768.97,1421.130417,1090977.425,767.6828328,5.555714286,-3.31,1
769.57,774.12,768.11,772.28,2200.708128,1700155.015,772.549069,10.51285714,2.71,0
766.84,773.99,766.29,769.57,2868.416569,2209620.288,770.3275431,7.742857143,2.73,1
764.05,772.01,762.29,766.84,4892.939255,3758555.432,768.1590218,7.198571429,2.85,1
