Open,High,Low,Volume (BTC),Close
3662.95,3750.77,3659.42,351.92,3736
3737.61,3764,3717.14,559.45,3764
3764,3810.25,3746.93,974.96,3802.99
3802.99,3802.99,3760.14,398.42,3770
3770,3772.95,3732.87,451.62,3751
3751.45,3848.35,3745.68,719.47,3848.01
3848.01,3913.8,3830,974.06,3912
3905.01,3980,3886.95,1590.37,3945
3944.42,3975,3925,608.68,3952.04
3953,3996,3900.6,897.25,3905
3905.56,3961.64,3884.54,699.76,3950.88
3950.02,4001,3927.6,940.65,3947.27
3947.2,4084,3936,1062.44,4048.97
4049,4094,4026.8,1204.15,4085.4
4089.36,4100,4004.61,1096.44,4020
4027.89,4065,3985.48,713.11,4039.07
4039.06,4039.71,3982,637.69,4002.93
4004.54,4007.99,3938,624.55,4004
4003.98,4040,3997.47,383.47,4025
4025,4025,3982.61,357.44,4016.21
4020.88,4020.88,3982.03,230.4,4007.84
4006,4085,4002.99,554.06,4072.49
4073,4122.7,4050,724.04,4061.17
4057.02,4101.6,4053.89,453.17,4101.6
4102,4119.7,4001.93,804.98,4022.54
4022.52,4042.05,3964.96,792.74,3974.84
3974.8,3998,3925.7,581.68,3998
3997.73,4009,3954.67,288.31,3991.14
3991.13,4003,3874.58,1447.88,3899.94
3892.16,3922.63,3848.35,912.3,3899.57
3899.55,3970,3893.06,682.43,3959.21
3959.98,3963.66,3879,1031.69,3909.25
3905.02,3987.28,3894.73,752.67,3953
3954.1,3974.92,3930,256.64,3963.94
3954.02,4025,3951.59,972.22,4013.07
4022.99,4035.04,3972.05,519.12,4001.92
4001.92,4021.94,3985,346.82,4012
4011.97,4012,3952,610.09,3959.79
3952,4000,3951.14,342.17,3984.95
3981.32,4020,3960.24,625.59,3998
3998.51,4018,3982.27,204.61,3991.52
3991.52,4042.05,3989,412.04,3990.5
4001.8,4021.94,3971,567.8,3979.87
3979.87,3979.9,3883.95,1156.38,3897.97
3889.45,3921.07,3860,843.27,3899
3899,3938,3883.95,498.73,3904.25
3906.9,3928.35,3878.99,353.75,3909.74
3910.17,3939.31,3886.72,275.05,3888.8
3888.8,3922.89,3884.02,231.69,3908
3908.61,3919.79,3877.15,186.81,3880
3882.6,3937.3,3865,412.75,3889.02
3891.64,3900.91,3868.38,302.81,3879.67
3868.18,3878.78,3820.56,1407.19,3852.93
3846.06,3902,3826.65,493.84,3895.99
3895.11,3962.21,3869.79,541.88,3956.66
3942.32,3971.49,3933,543.01,3940.1
3937.78,3962.2,3922.89,305.87,3930.04
3937.89,3958.41,3911.01,225.15,3917.85
3917.83,3924.95,3875.52,726.23,3920.97
3920.93,3922.89,3890,305.83,3904.6
3913.67,3950,3900.39,381.85,3923.99
3934.98,4020.99,3920,628.99,4000
4001.03,4050,3982.02,1025.94,4015
4014.97,4015,3985.05,428.63,4000
3999.98,4023.59,3992.77,323.78,4023.59
4023.6,4026,3985.04,343.56,3990.01
3990.01,4005.28,3970.44,342.08,3990.83
3990.82,3999.94,3935,744.64,3948.46
3948,3973,3946,321.32,3958
3958.56,3967.99,3928.5,348.27,3932.31
3938.41,3967.93,3932.36,112.04,3956.65
3947.92,3960.27,3859.99,976.12,3874.46
3864,3904.82,3810.25,1378.33,3838.19
3850.4,3860,3819.65,498.12,3850
3850,3886.83,3849.99,343,3878.09
3878.11,3878.11,3821.26,209.71,3825
3825,3873.28,3803.42,619.31,3864
3863.96,3886.83,3848,284.87,3869.89
3869.89,3886.64,3854.02,157.61,3872.56
3868.99,3914,3862.45,469.02,3897.6
3894.06,3903,3850,155.34,3860
3860,3870,3829.27,405.42,3861.49
3861.42,3906.11,3842.07,387.11,3896.01
3892.5,3892.5,3850,218.66,3867.32
3867.25,3867.43,3843.01,370.91,3853.19
3853.19,3875,3851.61,270.71,3865
3859.65,3876.7,3772.52,1314.18,3794.21
3786.49,3796.36,3698.19,2275.19,3755
3755,3757,3639,1832.7,3690.15
3690.15,3735.17,3661.57,1009.55,3680.01
3682.55,3718.47,3665.23,635.1,3689.49
3689.48,3696.6,3612,1578.59,3631.81
3639.55,3653.51,3573,1474.22,3651.64
3652.25,3705.88,3631.9,835.9,3645.5
3650.5,3681.86,3614.9,650.24,3620
3620,3651.89,3594.04,530.53,3617.05
3607.83,3660,3601.86,380.13,3659.63
3659.87,3687.71,3643.28,424.26,3647
3650,3677.35,3625.32,235.9,3633.84
3633.71,3698.19,3625.32,356.52,3697.16
3697.15,3760.95,3678,643.21,3733.24
3728.77,3744.42,3690.23,406.04,3717.99
3717.99,3761.84,3713.56,604.65,3747.11
3756,3756,3669.22,800.89,3673
3673.16,3684.8,3625.32,532.63,3665.8
3663,3669.81,3610,450.98,3610
3610,3625.32,3585,977.71,3589.99
3589.99,3627.01,3546.1,1398.07,3558.79
3558.73,3611.87,3531.38,898.01,3608.07
3609.98,3610,3555.12,526.48,3570.12
3570.09,3625.32,3570.09,718.86,3591.52
3600.45,3618.2,3514,1363.37,3539.73
3531.29,3581,3531.29,645.56,3559
3562.6,3575,3524.15,398.07,3546.49
3546.52,3589.43,3546.52,648.94,3559
3558.99,3603.98,3555.42,678.49,3595.93
3597.6,3631.09,3581.57,683.93,3615.11
3610.01,3640.94,3580.18,693.64,3624.37
3623.29,3642,3597.77,425.07,3601.62
3604.57,3634.37,3597.47,116.34,3612.18
3611.91,3613.58,3574.02,312.48,3606.2
3603.01,3606.24,3552,730.48,3583.72
3588.4,3636,3582,467.91,3627.07
3625.17,3632.14,3603.14,50.92,3614.87
3614.88,3698.19,3614.88,701.81,3696.26
3696.26,3713.66,3668.17,599.63,3691.61
3691.45,3717,3687.62,239.01,3694.97
3694.96,3705,3682.44,134.22,3689.3
3688.77,3743.12,3688.57,484.27,3727.99
3727.99,3739.53,3701.25,257.25,3717.5
3717.47,3772.52,3709.44,485.3,3770
3770,3803.81,3751,565.58,3803.81
3804,3810.25,3758.69,696.16,3770
3771.89,3788.12,3725.86,674.91,3766.99
3768.87,3781.13,3747.27,282.32,3764.76
3757.11,3763,3707.42,450.78,3724
3718,3755.33,3698.19,477.74,3753.09
3753.09,3770.82,3712,638.3,3730.55
3730.54,3759.66,3729.35,266,3744
3742.65,3772.52,3726.92,273.19,3770
3766.16,3777.89,3757.03,288.48,3764.26
3764.25,3767.47,3718.43,372.36,3726.34
3725.99,3754.46,3719.46,255.87,3747.35
3747.3,3783.25,3737.32,418.26,3779.17
3781.13,3783.25,3740.53,229.62,3745
3745.19,3776.16,3743.66,185,3775
3771.82,3772.07,3747.03,161.89,3763.14
3762.42,3776.73,3758.13,152.23,3769.26
3766.16,3770.91,3662.31,630.61,3675
3675.05,3694,3651,393.36,3682.64
3682.66,3697.58,3630,343.45,3637.52
3631.49,3675.74,3615,639.51,3665.52
3656.88,3691.46,3656.73,223.36,3664.68
3664.69,3683.93,3649.88,146.37,3669.57
3669.53,3688.62,3641,240.4,3652.07
3648.03,3698.19,3648.03,242.88,3688.27
3681.39,3698.19,3674.85,316.95,3690.02
3690.02,3735.17,3690.01,467.52,3723.03
3722.99,3727.1,3689.96,293.9,3693.88
3693.88,3715,3666.47,223.06,3703.89
3698.11,3714.99,3692.99,67.07,3700
3700,3702.6,3673.01,162.42,3680.31
3680.25,3683.27,3630,519.55,3667.14
3668.29,3694.99,3652,343.89,3694.97
3691.28,3693.17,3650.02,168.53,3669.28
3667.06,3682,3660,126.59,3664.42
3668.41,3694.99,3658.31,163.1,3682.89
3682.89,3690,3658.31,67.44,3664.22
3667.01,3688.99,3658.39,133.44,3674.33
3679.48,3690,3668.97,384.59,3679.97
3679.97,3793.73,3675.15,1356.41,3753.68
3754.19,3775.01,3738.29,602.6,3763.86
3766.48,3811.58,3761.83,1233.14,3787.53
3785.75,3793.2,3758.11,272.9,3767.65
3767.95,3788.27,3759.32,275.92,3765
3764.97,3780.54,3753,401.59,3771.62
3771.51,3777.37,3740,361.63,3754.65
3757,3769.44,3746.96,143.49,3756.33
3751,3784.7,3744.58,266.7,3782.01
3782.01,3782.01,3750.69,294.12,3769.1
3768.92,3780,3750.78,217.93,3774.64
3774.82,3791.54,3762.21,461.06,3775.09
3775.08,3949,3770,2539.56,3939.93
3939.95,3939.95,3892.3,1570.14,3930
3930.01,3968.59,3903.37,1356.28,3907.99
3903.4,3923,3887.13,840.77,3891.1
3891.11,3922.89,3888.33,320.57,3898.25
3898.25,3929.8,3895.5,251.53,3926
3926,3955.82,3911.81,572.48,3926.35
3929.14,3955,3922.89,348.93,3954.96
3954.96,3962.21,3916.56,529.57,3921.27
3916.57,3934.16,3903.37,244.42,3918
3920.66,3939.29,3913.78,183.24,3917.46
3922.4,3935.08,3918.33,162.88,3931.81
3931.03,3937.75,3927.37,274.12,3929.04
3929.03,3934.43,3899.28,438.77,3899.35
3899.99,3919,3887.13,171.22,3911.3
3911.3,3921,3851,536.13,3851.01
3851,3893.77,3850.61,496.65,3893.77
3893.75,3932.11,3878.5,401.03,3921.96
3914.58,3930.04,3900,815.47,3918.28
3924,3931,3884.13,824.23,3931
3932.02,3949.21,3921.46,605.47,3932.01
3932.01,3953.26,3928.79,304.09,3953.26
3951.26,3970,3942.5,638.09,3953.38
3948.92,3953.96,3931.2,843.11,3945.01
3945.48,3947.66,3936.01,407.44,3936.03
3936.7,3939.5,3909.02,589.97,3925.04
3921.22,3929,3880,714.88,3899.27
3903.34,3921.2,3901.05,291.13,3915.57
3906.36,3915,3896.42,185.87,3909.17
3908.85,3922.89,3890.37,359.48,3908.26
3911.97,3914,3891.08,234.31,3906.03
3906.72,3922.89,3903.56,167.74,3917.99
3917.99,3919.3,3886,173.8,3889.1
3886,3897.87,3883.95,195.52,3888.03
3883.95,3903.37,3870,275.41,3903.37
3903.37,3922.89,3892.74,161.89,3892.79
3893.01,3909.51,3885.5,244.59,3897.76
3897.77,3949,3897.76,714.31,3933.56
3934.96,3944.78,3924.99,236.02,3929.9
3929.9,3948,3922.89,382.3,3942.32
3940.01,3953.7,3923,449.46,3933.96
3933.95,3948,3928.85,427.71,3941
3940.02,3946.1,3923.5,330.12,3935.98
3935.98,3960,3929.95,424.58,3960
3960,4064.33,3955.71,2247.06,4056.32
4056.27,4100,4050,1259.7,4071
4071,4095,4063.5,552.61,4065.66
4074.86,4074.99,4042.05,576.99,4054
4061.07,4097,4050,689.75,4094.99
4090.29,4095,4062.26,558.68,4070.68
4070.69,4084.4,4070.64,208.04,4084.4
4078.47,4094.38,4074.05,241.39,4090
4080.73,4180,4080.73,1901.61,4173.78
4173.77,4190,4152.06,623.72,4183.39
4182.04,4190,4148.6,362.82,4154.75
4153.71,4200,4144.12,972.14,4199.92
4199.99,4206.59,4167.93,725.71,4199
4199.01,4226.73,4192.58,509.21,4199.29
4202.34,4208.24,4164.84,370.34,4166.68
4171.14,4187.25,4153.3,271.95,4171.52
4168.03,4181,4149,276.95,4161.03
4161,4198,4153.79,276.33,4195
4195,4248.76,4182.79,492.19,4242.29
4238.55,4248.76,4212.75,258.04,4227.73
4227.82,4240,4219.35,224.41,4231.97
4234.97,4235.8,4215,386.33,4221.64
4222.94,4270.01,4222.94,643.12,4264.69
4264.62,4265.5,4238.77,381.89,4255.75
4255.23,4255.75,4153.79,907.63,4158.12
4158.11,4201.94,4158,308.27,4184
4185.06,4213.65,4165,311.72,4201.01
4200.46,4216.54,4180,437.89,4185.81
4185.81,4189.27,4125.66,923.18,4140.01
4140.01,4152,4123.5,447.29,4141.08
4140,4164.84,4137.24,391.42,4159.43
4156.98,4202.32,4150.02,565.98,4180
4176.86,4180,4144.12,375.2,4144.12
4145.47,4160,4132.19,247.8,4152
4149.28,4166.3,4141.41,370.67,4166.3
4166.3,4198.68,4152.14,487.96,4192.31
4192.24,4199.91,4169.95,157.22,4173.78
4172.99,4196.37,4167.14,112.15,4184.84
4183.47,4202.99,4174.4,105.42,4180.34
4190.46,4197.91,4144.12,282.34,4148.89
4148,4151.84,4064.21,1375.39,4072.03
4080,4115.98,4024,1242.69,4059.01
4062.26,4110.86,4053.31,768.55,4080.02
4075,4080,4022.02,671.47,4036.75
4036.6,4062.26,4022.38,468.12,4049
4049,4115,4045.29,817.05,4092.03
4094.96,4123.79,4082.57,538.08,4101.63
4115.85,4119.83,4090.03,296.12,4101.37
4101.36,4159.88,4093,512.52,4154.28
4159.08,4206.59,4135.19,784.79,4190.27
4190.27,4224.89,4176.81,555.49,4207.51
4207.52,4207.52,4166,288.27,4179.79
4175,4200,4168.89,347.33,4175.25
4180.9,4197.97,4170,241.47,4184.18
4184.18,4227.62,4181.37,794.66,4204.23
4204.22,4212.09,4144.12,590.1,4163.02
4163.01,4175,4152.1,231.7,4164.99
4164.99,4185,4157.13,251.65,4162.95
4162.93,4206.59,4162.93,487.22,4180.82
4180.84,4198.7,4175.81,152.9,4183.96
4179.96,4188.54,4144.12,244.18,4161.44
4162.89,4164.82,4132.01,144.39,4164.82
4162.04,4177.63,4154.28,114.81,4176.08
4170.84,4224.6,4170.84,348.45,4208.14
4207.58,4217.56,4194.04,143.56,4203.33
4206.89,4206.94,4185.67,153.19,4190.72
4185.73,4206.59,4180.55,123.81,4193.47
4190.04,4224.95,4189.15,306.46,4224.95
4224.95,4280,4224.95,1343.41,4266.72
4270,4291.5,4250.05,383.23,4291.5
4291.5,4292.36,4255.09,277.27,4266.51
4266.61,4272.54,4245,175.5,4261.89
4261.85,4290.4,4256.98,247.35,4283.3
4285.76,4291.36,4256.58,196.61,4259.24
4264.4,4277,4256.7,111.56,4271
4270,4289.99,4262.77,174.79,4273.58
4276.11,4300,4265.55,334.31,4291.75
4295.69,4335.22,4295.69,685.58,4329.96
4322.24,4347.2,4291.36,657.53,4312.96
4312.68,4318.49,4292,234.39,4312.97
4312.98,4334.38,4302.16,419.94,4334.38
4334.1,4334.1,4306.17,156.24,4318.07
4318.07,4349,4316.02,331.71,4323.55
4321.58,4330,4304.64,354.63,4304.64
4305,4330,4305,166.57,4325
4325,4330,4315,55.89,4326.09
4326.09,4349,4320.69,196.43,4324.29
4324.29,4332.81,4291.36,381.91,4312.62
4312.62,4314.69,4260,320.81,4266.48
4266.26,4291.36,4255,183.01,4291.36
4287.06,4300,4272.32,254.94,4280
4288.05,4304.94,4270.01,171.7,4290.8
4290.76,4311.99,4285.33,126.36,4295
4295,4316.22,4289.65,154.66,4308.71
4308.91,4315.99,4275,338.47,4282.54
4282.56,4293,4275,287.16,4276.78
4281.64,4299,4276.02,146.25,4293
4289.46,4298,4272.21,250.05,4273.26
4278.3,4281.92,4216,1371.15,4246.87
4245.01,4248.61,4216.01,752.59,4248.61
4243.3,4259.49,4230,253.31,4257.68
4255.42,4270.01,4240,185.12,4270.01
4270,4289.95,4265,176.26,4269.29
4269.29,4279.88,4257.49,112.72,4277.99
4275,4285.96,4264.47,157.34,4285.05
4284.96,4290,4278.02,135.82,4289.17
4289.1,4319.99,4282.09,297.96,4313.22
4319.29,4324.18,4305.1,142.53,4322.05
4322.05,4364,4319.05,479.75,4355.63
4346.05,4377.22,4335.29,335.04,4377.22
4369.33,4419,4356.05,554.1,4417.99
4414.86,4418,4377.83,208.15,4393.37
4390.03,4400.17,4362,329.88,4369.87
4369.87,4384.2,4356.05,146.84,4381.33
4374.12,4395,4374.12,199.34,4387.35
4381.2,4415.51,4376.94,236.18,4408.99
4408.95,4409,4393.25,233.33,4405.1
4408,4421.72,4380.54,300.66,4392.98
4389.99,4420,4382.94,142.96,4419.51
4419.97,4451.11,4415.01,522.64,4435.12
4444.39,4453,4432,237.83,4435
4440.52,4442.99,4377.83,507.61,4379.98
4379.97,4400,4352,636.7,4380
4378,4411.13,4378,491.62,4402.7
4400.83,4429.94,4390.43,475.68,4420
4421.01,4422.32,4360.15,362.88,4380.46
4380.46,4414.51,4375,269.88,4395.01
4395.01,4405.91,4363.28,279.89,4374.71
4373.48,4393.96,4356.48,403.8,4373.81
4365.04,4420,4361.51,400.64,4407
4407.09,4411.1,4377.83,297.03,4385.4
4385,4400,4352.03,496.59,4374.45
4374.45,4382.82,4352,314.89,4367
4367,4395,4366.99,210.72,4391.48
4391.41,4391.41,4360.05,160.74,4377.95
4377.93,4411.14,4368.06,397.52,4406.21
4399.73,4425,4399.72,261.81,4410
4409.99,4421.67,4400.1,101.32,4416.3
4407.27,4413.92,4400.1,81.71,4400.28
4400.12,4412,4288,1221.88,4304.78
4304.75,4328.28,4270.01,944.49,4293.45
4286.15,4312.04,4258.6,626.28,4284.36
4283.57,4336.61,4276.89,635.32,4326.1
4326.07,4333.69,4270.01,588.01,4283.91
4283.91,4312.82,4248.76,683.73,4311.93
4311,4314.36,4286.87,524.39,4295.6
4295.58,4303.42,4245,657.4,4245
4244.02,4274.17,4218,1375.56,4245.88
4245.84,4289,4238,412.82,4276.97
4278.77,4299,4270.01,629.39,4293
4293.96,4307,4255,1130.86,4264.77
4264.78,4291.36,4255.68,533.76,4287.62
4287.16,4295.04,4275.04,303.98,4291.4
4295,4297.53,4251.01,324.46,4272.02
4272.02,4291.36,4259.23,203.01,4282.67
4282.67,4290.8,4263.61,252.82,4270.8
4270.65,4299.99,4264.68,178.07,4299.99
4299.99,4318.64,4285.7,238.74,4315.83
4315.73,4320,4285,215.86,4299.97
4298.3,4309.99,4290.92,119.5,4309.99
4309.97,4309.99,4287.1,71.47,4296.61
4296.03,4309.99,4287.04,85.61,4299.99
4300,4309.99,4297.18,49.38,4304.5
4299.98,4342.88,4299.98,385.33,4330.99
4330.97,4343,4315.62,197.49,4325.18
4325.2,4342,4315,173.42,4329.91
4321.55,4329.18,4252.91,627.04,4269.39
4269.41,4290.95,4218,730.41,4240.01
4240.01,4244.97,4188,1246.19,4228.6
4228.6,4243.25,4206.59,440.97,4243.25
4240.25,4247.47,4170.07,993.73,4191.8
4190.76,4222.22,4176.83,479.6,4217.93
4214.08,4217.38,4189.97,432.08,4198
4198,4227.49,4193,209.52,4212.04
4217.84,4226.17,4189.44,295.52,4215.94
4213.79,4218.39,4195.47,235.01,4199.99
4199.99,4200,4180.41,272.54,4197.32
4197.15,4209.99,4181,371,4206.26
4209.74,4209.98,4192.01,157.87,4201.49
4201.12,4227.63,4196.99,371.84,4213.23
4219,4233,4201.13,243.2,4219.48
4224.99,4232.98,4206.65,114.43,4219.53
4219.74,4227.31,4206.59,148.2,4218.87
4218.88,4239.98,4214,107.67,4235
4228.44,4235,4216.08,146.09,4232.47
4232.38,4232.39,4164.84,384.74,4186.32
4182.25,4182.25,4144.12,481.78,4164.83
4164.04,4164.84,4137.96,296.42,4142.57
4146.01,4164.81,4142.58,196.24,4151.12
4156.57,4159.55,4147.07,97.35,4159.38
4158.03,4164.84,4138.7,183.66,4145.13
4149.01,4203,4143.21,453.6,4202
4201.77,4246.13,4200.69,781.25,4238.98
4238.5,4259.98,4235.36,301.12,4246.08
4246.28,4326,4246.28,702.72,4315.74
4315.74,4334.38,4291.9,485.85,4311.55
4313.69,4320.01,4287,399.4,4302.98
4302.99,4333.28,4298.03,513.61,4314.24
4316.99,4318.43,4298.5,189.16,4305.72
4305.72,4310,4287.15,227.18,4297
4292.01,4338.45,4292.01,676.04,4329.6
4322.24,4356.05,4322.24,345.51,4355.35
4355.3,4355.3,4334.11,389.29,4351.65
4350.15,4350.99,4322,240.62,4325.04
4325.05,4358.97,4322,295.58,4355
4351.62,4355,4297.01,376.89,4301.09
4301.09,4325,4278.4,325.37,4317
4324.99,4334.38,4308.03,171.74,4324
4323.8,4329.99,4310.6,78.68,4311.45
4310.87,4328.95,4310.87,113.33,4320
4320,4325.03,4305.05,159.09,4324
4318.29,4395,4313.08,590.4,4395
4390.02,4417,4362.45,710.57,4400.77
4400.71,4425,4383.52,761.53,4403.3
4403.48,4413.06,4382.16,237.36,4400.99
4404.91,4411.1,4389,260.92,4407.48
4410.17,4419.96,4390,294.41,4390.99
4390.98,4409.72,4382,153.98,4390.08
4390.08,4400,4382,175.32,4385.69
4385.68,4385.69,4335.66,627.87,4351.59
4350,4393,4343.34,523.83,4383.08
4380,4389.8,4371.59,169,4376.72
4371.61,4381.77,4312.82,577.74,4377.66
4377.83,4393.05,4334.38,587.47,4342.03
4342.02,4355.09,4320,691.97,4334
4334,4342.24,4298.01,559.34,4338.01
4338,4352,4322.27,247.47,4336.33
4330.03,4350.14,4321.82,96.08,4336.26
4337.81,4349,4334,65.33,4348.88
4348.88,4375,4348.88,198.48,4362.95
4356.09,4383.95,4351.41,252.83,4375.12
4373.58,4375.1,4360,60.59,4365.4
4370.67,4370.97,4344.96,194.21,4355.24
4358.84,4369,4350.5,84.66,4359.01
4360,4373.17,4358,29.12,4372.45
4371.53,4377.77,4359.2,50.44,4373.45
4373.45,4373.45,4334.38,167.13,4339.15
4341.01,4343.16,4320,157.01,4328.4
4329.37,4348.32,4328.02,36.63,4338.32
4336.53,4348.99,4335,44.53,4344.9
4344.9,4346,4314.96,110.21,4316.07
4316.42,4338.11,4312.82,188.4,4315
4315,4342.11,4312.82,163.25,4342.11
4342.11,4356.05,4342.11,248.07,4354.99
4354.99,4360,4334.38,158.3,4334.39
4336.62,4344.01,4324.89,173.45,4332.24
4342.1,4345.74,4317.66,233,4334.99
4334.57,4356.05,4332.19,185.18,4354.99
4354.99,4354.99,4336.79,62.24,4346.98
4345.16,4347.39,4333,71.46,4338.92
4334.64,4353.7,4327.41,111.99,4336
4340,4345,4327.5,59.37,4335.78
4334.66,4449,4334.66,1023.55,4448.79
4448.98,4463,4421.72,780.79,4423.3
4422.72,4462.24,4422.28,489.04,4433.99
4434.1,4449.38,4427.1,65.89,4435.09
4441.99,4443.5,4413.52,147.39,4435.46
4425.56,4443.76,4418.92,134.75,4439.85
4439.84,4441.99,4404.5,462.36,4419.99
4414.04,4437.6,4408.77,255.36,4432
4432,4462.32,4424.35,384.95,4452.63
4456.12,4459.99,4424.85,375.92,4441.79
4440.95,4470.19,4430.5,521.74,4449.99
4450,4458.16,4440,182.5,4445.53
4445.53,4478.35,4442.04,362.52,4459.99
4460,4468.75,4447.97,256.76,4448.92
4448.96,4467.95,4445.92,261.44,4460
4460,4533.98,4457.51,1225.9,4514.01
4518.96,4545,4505.78,552.52,4525.5
4525,4570.89,4521.01,819.07,4568.46
4568.45,4578.35,4530,590.12,4553.83
4554.83,4556.04,4543.99,268.09,4556.04
4556.04,4560.88,4525.92,289.71,4534.27
4534.27,4585,4527.06,599.93,4583.97
4584,4612,4561.57,929.28,4574.17
4570.69,4589.81,4556.22,365.95,4578.77
4573.11,4612,4572.49,279.61,4611.99
4610,4612,4584.44,263.06,4597.98
4597.97,4603.05,4562.19,267.93,4575.61
4580,4609.45,4575.81,221.81,4594.98
4602.09,4610.5,4590.79,94.52,4606.86
4606.86,4624.72,4601.4,214.86,4617.07
4623.19,4624.72,4578.82,222.13,4584.99
4585,4615.29,4578.83,204.21,4595.01
4594.9,4595.42,4546.1,528.42,4549.99
4549.99,4576.72,4541,394.53,4576.72
4570.16,4576.63,4550.03,230.8,4550.03
4550,4578.82,4550,397.78,4578.74
4578.8,4611.92,4569.09,443.72,4589.93
4589.9,4612,4581.12,273.82,4596
4596,4605,4578.82,238.05,4584.05
4579.67,4592.99,4552.85,735.61,4591.3
4591.84,4666.63,4590.01,1037.96,4665
4664.97,4670,4633.29,532.9,4634
4634,4647.74,4620,379.12,4634
4634,4689.31,4626.54,1071.2,4682.85
4680,4741.5,4671.09,1139.18,4734.39
4740.97,4865,4733.06,1827.07,4780
4777,4837.05,4746,1249.86,4836.82
4836.81,4837.04,4789.04,381.39,4798.19
4798.2,4826.7,4745.02,476.78,4750
4749,4789.04,4739.9,360,4764.7
4761.67,4837.05,4761.53,441.73,4832.56
4837.05,4837.05,4789.04,227.79,4794.25
4790.55,4811.87,4770,235.32,4809.31
4800.17,4808.8,4770.04,125.52,4784.91
4778,4826,4772.85,313.6,4796.61
4794.52,4820,4791.47,112.31,4814.98
4817.41,4844.24,4810.05,283,4832.17
4838.96,4847,4771,838.66,4771
4771,4812.98,4750,743.7,4780
4780,4798.17,4752,387.4,4767.61
4767.61,4803.16,4750,483.71,4784.18
4796.63,4810.39,4778.4,179.21,4797.22
4795.06,4830,4782,403.76,4821.32
4821.32,4830,4789.04,565.85,4821.63
4821.63,4832.05,4789.04,592.85,4789.05
4789.23,4804,4784,470.33,4789
4787.05,4837.05,4780,639.05,4836.46
4837.05,4885.54,4837.05,578.28,4877.45
4870.12,4909.97,4847.22,998.84,4848.2
4854.76,4880,4848.68,421.08,4861.47
4869.09,4885.54,4853,184.22,4865.86
4865.86,4869,4812.98,385.35,4815
4815.01,4825.16,4713,1219.39,4754.03
4759.93,4788.86,4700,835.09,4749.29
4747.9,4758.21,4700,517.33,4722.77
4714.75,4741.46,4714.75,177.28,4738.99
4738.95,4760.65,4735.51,213.87,4749.51
4749.51,4756.77,4717.91,230.08,4728.24
4721.27,4742.01,4706.05,251.24,4735.9
4733.05,4758.09,4724,110.81,4754.8
4752.01,4773.3,4740.67,419.81,4750.95
4750.95,4776.4,4744.09,623.21,4768.89
4765.21,4812.98,4760.01,582.06,4798
4798,4801.96,4779,179.11,4800
4799.94,4826.83,4789.04,400.13,4799.02
4806.5,4814.98,4767.04,363.49,4767.04
4767.04,4794.99,4742.26,917.44,4754.86
4754.99,4776.05,4741.5,502.93,4772.51
4774.25,4791,4755.36,543.38,4769.97
4770.21,4837.05,4769.72,654.5,4832.03
4836.85,4861.23,4833.52,465.8,4839.4
4841.87,4860,4826.2,252.88,4830
4830,4837.05,4812.98,436.65,4837.04
4837.04,4869.78,4824.35,826.5,4831.09
4836.68,4847.52,4824,382.96,4824.01
4824,4830,4789.89,383.84,4794.01
4793.99,4830.98,4789.04,239.09,4811.6
4803.61,4823.57,4798.95,192.53,4822.01
4822.01,4837.05,4793.66,352.79,4837.04
4836.66,4837.05,4816.43,486.2,4829.79
4829.87,4859.17,4820,291.35,4848.16
4841.07,4858.23,4812.98,337.63,4854.6
4854.27,4854.27,4830.44,200.71,4834.04
4834.04,4895,4834,648.71,4894.54
4885.02,4899.99,4878.15,243.96,4898
4898,5018,4889.58,1380.1,5018
5018.23,5186.87,5015.7,3381.64,5117.01
5111,5186.87,5092,1164.52,5153
5153,5194.85,5095.31,1074.12,5168.3
5177,5240,5162,1248.78,5172
5163.43,5233.4,5163.42,811.1,5211.53
5200.04,5211.32,5188,1093.09,5189
5189,5215,5188,536.04,5209.28
5209.28,5311.18,5208.1,1177.44,5311.12
5311.18,5388,5266,1213.36,5331.99
5331.98,5363.71,5238.87,892.31,5251
5254.31,5317.84,5222,704.32,5311.21
5311.2,5311.21,5266,467.28,5289.74
5289.7,5342,5286.37,435.41,5304.04
5300.11,5333,5265.08,463.56,5295.87
5294.46,5327,5274.71,269.97,5308.43
5308.44,5445,5295.01,1041.83,5445
5444,5480,5395.1,810.93,5405
5405,5513.23,5400.5,779.44,5510
5510.1,5846.43,5510.1,2307.25,5670
5670,5758,5589.8,1291.25,5719
5719,5802.98,5692.5,1089.51,5730.93
5730.92,5755.5,5398.01,3418.51,5398.01
5398.01,5550,5380,3344.28,5508.34
5506.78,5617.75,5479.4,1213.32,5616.41
5616.29,5702.43,5594.68,1010.97,5633.39
5633.09,5712,5615.11,703.81,5704.28
5704.28,5704.28,5600.01,872.66,5616
5621.67,5645,5561.99,566.39,5630
5629.99,5639.99,5534.32,1060.86,5553.08
5567.67,5654.98,5553.19,967.89,5650
5645,5799,5645,2039.97,5745
5745,5759.6,5702.43,824.94,5721
5720,5739.86,5655.27,885.19,5693
5690.03,5726.86,5674.85,628.03,5699.92
5706,5706,5628,573.73,5649.35
5659.57,5659.93,5479.48,989.17,5502
5501.77,5612,5497.4,784.28,5612
5599.73,5611.67,5548.72,234.53,5577.43
5586.98,5643.81,5506.81,886.98,5632
5630,5666.97,5596.8,543.49,5653.6
